X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,4.460000e-01,2.000000e-03
0,-2.00e-02,2.00e-02,-1.40e+00,
1,-6.00e-02,-2.00e-02,-1.48e+00,
2,-2.00e-02,-6.00e-02,-1.40e+00,
3,-6.00e-02,4.00e-02,-1.48e+00,
4,-6.00e-02,-2.00e-02,-1.44e+00,
5,-2.00e-02,4.00e-02,-1.36e+00,
6,-2.00e-02,-2.00e-02,-1.32e+00,
7,-6.00e-02,4.00e-02,-1.48e+00,
8,-6.00e-02,4.00e-02,-1.40e+00,
9,0.00e+00,-2.00e-02,-1.48e+00,
10,-2.00e-02,-2.00e-02,-1.40e+00,
11,-6.00e-02,4.00e-02,-1.48e+00,
12,-6.00e-02,-2.00e-02,-1.48e+00,
13,0.00e+00,2.00e-02,-1.40e+00,
14,-2.00e-02,4.00e-02,-1.40e+00,
15,-6.00e-02,-4.00e-02,-1.48e+00,
16,-2.00e-02,2.00e-02,-1.40e+00,
17,-6.00e-02,-4.00e-02,-1.48e+00,
18,-2.00e-02,-4.00e-02,-1.40e+00,
19,-6.00e-02,4.00e-02,-1.48e+00,
20,-2.00e-02,-4.00e-02,-1.48e+00,
21,-6.00e-02,4.00e-02,-1.40e+00,
22,-6.00e-02,-2.00e-02,-1.48e+00,
23,2.00e-02,2.00e-02,-1.40e+00,
24,-6.00e-02,4.00e-02,-1.40e+00,
25,0.00e+00,-2.00e-02,-1.48e+00,
26,-2.00e-02,-2.00e-02,-1.40e+00,
27,-6.00e-02,2.00e-02,-1.48e+00,
28,-2.00e-02,-2.00e-02,-1.48e+00,
29,-6.00e-02,4.00e-02,-1.40e+00,
30,-2.00e-02,-2.00e-02,-1.40e+00,
31,-6.00e-02,4.00e-02,-1.48e+00,
32,-2.00e-02,-2.00e-02,-1.40e+00,
33,-8.00e-02,2.00e-02,-1.48e+00,
34,-6.00e-02,-2.00e-02,-1.44e+00,
35,0.00e+00,4.00e-02,-1.40e+00,
36,-6.00e-02,4.00e-02,-1.40e+00,
37,2.00e-02,-6.00e-02,-1.48e+00,
38,-2.00e-02,-2.00e-02,-1.40e+00,
39,-6.00e-02,4.00e-02,-1.48e+00,
40,-6.00e-02,2.00e-02,-1.40e+00,
41,0.00e+00,-2.00e-02,-1.48e+00,
42,-6.00e-02,2.00e-02,-1.40e+00,
43,0.00e+00,-6.00e-02,-1.48e+00,
44,-6.00e-02,4.00e-02,-1.44e+00,
45,0.00e+00,-2.00e-02,-1.36e+00,
46,-2.00e-02,-2.00e-02,-1.44e+00,
47,-6.00e-02,4.00e-02,-1.32e+00,
48,-6.00e-02,2.00e-02,-1.40e+00,
49,0.00e+00,-6.00e-02,-1.48e+00,
50,-2.00e-02,-2.00e-02,-1.48e+00,
51,-6.00e-02,4.00e-02,-1.40e+00,
52,-2.00e-02,2.00e-02,-1.40e+00,
53,-6.00e-02,-2.00e-02,-1.48e+00,
54,-6.00e-02,-2.00e-02,-1.40e+00,
55,0.00e+00,4.00e-02,-1.48e+00,
56,-6.00e-02,-2.00e-02,-1.40e+00,
57,0.00e+00,4.00e-02,-1.48e+00,
58,-8.00e-02,2.00e-02,-1.40e+00,
59,2.00e-02,-2.00e-02,-1.48e+00,
60,-6.00e-02,-2.00e-02,-1.48e+00,
61,2.00e-02,4.00e-02,-1.40e+00,
62,-6.00e-02,2.00e-02,-1.48e+00,
63,2.00e-02,-4.00e-02,-1.40e+00,
64,-6.00e-02,-2.00e-02,-1.40e+00,
65,2.00e-02,4.00e-02,-1.48e+00,
66,-6.00e-02,4.00e-02,-1.40e+00,
67,0.00e+00,-6.00e-02,-1.48e+00,
68,-6.00e-02,-2.00e-02,-1.40e+00,
69,0.00e+00,2.00e-02,-1.48e+00,
70,-2.00e-02,4.00e-02,-1.48e+00,
71,-6.00e-02,-4.00e-02,-1.40e+00,
72,-2.00e-02,-2.00e-02,-1.48e+00,
73,-8.00e-02,4.00e-02,-1.40e+00,
74,-6.00e-02,4.00e-02,-1.40e+00,
75,-2.00e-02,-6.00e-02,-1.48e+00,
76,-2.00e-02,-2.00e-02,-1.40e+00,
77,-6.00e-02,2.00e-02,-1.48e+00,
78,-6.00e-02,2.00e-02,-1.40e+00,
79,-2.00e-02,-4.00e-02,-1.48e+00,
80,-2.00e-02,2.00e-02,-1.48e+00,
81,-6.00e-02,-4.00e-02,-1.40e+00,
82,-2.00e-02,-2.00e-02,-1.48e+00,
83,-1.00e-01,4.00e-02,-1.40e+00,
84,-2.00e-02,2.00e-02,-1.44e+00,
85,-6.00e-02,-4.00e-02,-1.36e+00,
86,-2.00e-02,-2.00e-02,-1.40e+00,
87,-6.00e-02,2.00e-02,-1.48e+00,
88,-2.00e-02,-2.00e-02,-1.40e+00,
89,-6.00e-02,4.00e-02,-1.48e+00,
90,-2.00e-02,2.00e-02,-1.40e+00,
91,-6.00e-02,-4.00e-02,-1.48e+00,
92,-6.00e-02,2.00e-02,-1.40e+00,
93,-2.00e-02,-6.00e-02,-1.48e+00,
94,-6.00e-02,-2.00e-02,-1.44e+00,
95,-2.00e-02,4.00e-02,-1.32e+00,
96,-2.00e-02,-2.00e-02,-1.44e+00,
97,-6.00e-02,2.00e-02,-1.32e+00,
98,-6.00e-02,-2.00e-02,-1.44e+00,
99,-2.00e-02,2.02e+00,3.40e+00,
100,-6.00e-02,1.98e+00,3.36e+00,
101,2.00e-02,2.04e+00,3.48e+00,
102,-6.00e-02,1.96e+00,3.36e+00,
103,-2.00e-02,2.04e+00,3.48e+00,
104,-2.00e-02,1.96e+00,3.48e+00,
105,-6.00e-02,2.02e+00,3.60e+00,
106,-6.00e-02,1.96e+00,3.48e+00,
107,-2.00e-02,2.04e+00,3.60e+00,
108,-2.00e-02,1.96e+00,3.52e+00,
109,-6.00e-02,2.04e+00,3.44e+00,
110,-2.00e-02,1.96e+00,3.48e+00,
111,-6.00e-02,2.04e+00,3.36e+00,
112,-2.00e-02,1.96e+00,3.36e+00,
113,-8.00e-02,2.04e+00,3.48e+00,
114,-2.00e-02,1.96e+00,3.48e+00,
115,-6.00e-02,2.06e+00,3.32e+00,
116,-2.00e-02,2.04e+00,3.36e+00,
117,-6.00e-02,1.96e+00,3.28e+00,
118,-8.00e-02,2.04e+00,3.36e+00,
119,-2.00e-02,1.96e+00,3.12e+00,
120,-2.00e-02,2.02e+00,3.16e+00,
121,-8.00e-02,1.96e+00,3.08e+00,
122,-6.00e-02,1.96e+00,3.16e+00,
123,-2.00e-02,2.04e+00,3.08e+00,
124,-6.00e-02,1.96e+00,3.12e+00,
125,-2.00e-02,2.04e+00,3.28e+00,
126,-2.00e-02,1.94e+00,3.36e+00,
127,-8.00e-02,2.04e+00,3.20e+00,
128,-2.00e-02,2.02e+00,3.28e+00,
129,-8.00e-02,1.94e+00,2.88e+00,
130,-2.00e-02,2.04e+00,2.88e+00,
131,-8.00e-02,1.96e+00,3.00e+00,
132,-8.00e-02,2.04e+00,2.88e+00,
133,-2.00e-02,1.96e+00,3.00e+00,
134,-8.00e-02,2.04e+00,3.04e+00,
135,-2.00e-02,1.96e+00,2.80e+00,
136,-8.00e-02,2.04e+00,2.88e+00,
137,-2.00e-02,1.96e+00,2.76e+00,
138,-2.00e-02,1.96e+00,2.76e+00,
139,-8.00e-02,2.02e+00,2.92e+00,
140,-2.00e-02,2.02e+00,2.92e+00,
141,-8.00e-02,1.96e+00,2.84e+00,
142,-8.00e-02,2.02e+00,2.92e+00,
143,-2.00e-02,1.96e+00,2.72e+00,
144,-2.00e-02,1.96e+00,2.72e+00,
145,-8.00e-02,2.02e+00,2.60e+00,
146,-2.00e-02,1.96e+00,2.68e+00,
147,-8.00e-02,2.04e+00,2.60e+00,
148,-8.00e-02,2.04e+00,2.56e+00,
149,-2.00e-02,1.96e+00,2.72e+00,
150,-8.00e-02,1.96e+00,2.72e+00,
151,-2.00e-02,2.04e+00,2.64e+00,
152,-8.00e-02,2.02e+00,2.72e+00,
153,-2.00e-02,1.96e+00,2.60e+00,
154,-1.00e-01,2.02e+00,2.56e+00,
155,-2.00e-02,1.94e+00,2.48e+00,
156,-8.00e-02,1.96e+00,2.56e+00,
157,-2.00e-02,2.04e+00,2.44e+00,
158,-8.00e-02,2.04e+00,2.56e+00,
159,-2.00e-02,1.96e+00,2.36e+00,
160,-6.00e-02,2.02e+00,2.44e+00,
161,-2.00e-02,1.96e+00,2.36e+00,
162,-2.00e-02,2.04e+00,2.40e+00,
163,-8.00e-02,1.96e+00,2.48e+00,
164,-6.00e-02,1.96e+00,2.48e+00,
165,-2.00e-02,2.04e+00,2.32e+00,
166,-2.00e-02,2.04e+00,2.36e+00,
167,-8.00e-02,1.96e+00,2.28e+00,
168,-2.00e-02,1.96e+00,2.36e+00,
169,-8.00e-02,2.04e+00,2.24e+00,
170,-6.00e-02,1.96e+00,2.32e+00,
171,-2.00e-02,2.04e+00,2.20e+00,
172,-2.00e-02,2.04e+00,2.32e+00,
173,-1.00e-01,1.96e+00,2.20e+00,
174,-6.00e-02,2.02e+00,2.32e+00,
175,-2.00e-02,1.96e+00,2.16e+00,
176,-2.00e-02,1.96e+00,2.20e+00,
177,-8.00e-02,2.04e+00,2.12e+00,
178,-6.00e-02,2.04e+00,2.16e+00,
179,-2.00e-02,1.96e+00,2.24e+00,
180,-6.00e-02,1.96e+00,2.24e+00,
181,-2.00e-02,2.04e+00,2.16e+00,
182,-2.00e-02,1.96e+00,2.24e+00,
183,-8.00e-02,2.04e+00,2.20e+00,
184,-6.00e-02,1.96e+00,2.24e+00,
185,0.00e+00,2.04e+00,2.04e+00,
186,-2.00e-02,2.02e+00,2.04e+00,
187,-6.00e-02,1.96e+00,2.12e+00,
188,-6.00e-02,1.96e+00,1.96e+00,
189,0.00e+00,2.04e+00,2.12e+00,
190,2.00e-02,2.04e+00,2.04e+00,
191,-6.00e-02,1.96e+00,2.12e+00,
192,2.00e-02,2.04e+00,2.04e+00,
193,-6.00e-02,1.96e+00,2.12e+00,
194,2.00e-02,1.96e+00,2.12e+00,
195,-4.00e-02,2.04e+00,1.92e+00,
196,2.00e-02,2.02e+00,1.96e+00,
197,-4.00e-02,1.94e+00,1.84e+00,
198,4.00e-02,1.96e+00,1.84e+00,
199,-2.00e-02,2.02e+00,1.96e+00,
200,0.00e+00,2.02e+00,1.96e+00,
201,4.00e-02,1.96e+00,1.84e+00,
202,4.00e-02,1.96e+00,2.00e+00,
203,-2.00e-02,2.04e+00,1.80e+00,
204,0.00e+00,1.96e+00,1.84e+00,
205,6.00e-02,2.04e+00,1.72e+00,
206,8.00e-02,2.04e+00,1.72e+00,
207,2.00e-02,1.96e+00,1.84e+00,
208,2.00e-02,2.04e+00,1.80e+00,
209,1.00e-01,1.94e+00,1.64e+00,
210,1.00e-01,2.04e+00,1.68e+00,
211,4.00e-02,1.96e+00,1.72e+00,
212,1.00e-01,1.96e+00,1.72e+00,
213,6.00e-02,2.04e+00,1.56e+00,
214,1.20e-01,1.96e+00,1.60e+00,
215,6.00e-02,2.04e+00,1.48e+00,
216,1.40e-01,2.02e+00,1.48e+00,
217,6.00e-02,1.96e+00,1.56e+00,
218,8.00e-02,2.04e+00,1.52e+00,
219,1.60e-01,1.96e+00,1.36e+00,
220,1.20e-01,1.96e+00,1.40e+00,
221,1.60e-01,2.04e+00,1.32e+00,
222,1.80e-01,2.04e+00,1.36e+00,
223,1.20e-01,1.96e+00,1.44e+00,
224,1.40e-01,2.04e+00,1.36e+00,
225,2.00e-01,1.96e+00,1.52e+00,
226,2.20e-01,2.04e+00,1.48e+00,
227,1.40e-01,1.96e+00,1.60e+00,
228,1.80e-01,1.96e+00,1.44e+00,
229,2.40e-01,2.04e+00,1.56e+00,
230,2.00e-01,1.96e+00,1.56e+00,
231,2.60e-01,2.04e+00,1.64e+00,
232,2.00e-01,2.02e+00,1.64e+00,
233,2.80e-01,1.96e+00,1.56e+00,
234,2.20e-01,1.96e+00,1.60e+00,
235,3.00e-01,2.04e+00,1.76e+00,
236,2.60e-01,1.96e+00,1.76e+00,
237,3.00e-01,2.04e+00,1.68e+00,
238,2.60e-01,2.04e+00,1.76e+00,
239,3.40e-01,1.96e+00,1.60e+00,
240,2.80e-01,1.96e+00,1.60e+00,
241,3.60e-01,2.04e+00,1.72e+00,
242,3.60e-01,2.04e+00,1.60e+00,
243,3.00e-01,1.96e+00,1.88e+00,
244,3.40e-01,1.94e+00,1.84e+00,
245,3.80e-01,2.02e+00,1.96e+00,
246,3.40e-01,1.96e+00,1.84e+00,
247,4.20e-01,2.02e+00,1.96e+00,
248,3.80e-01,2.02e+00,1.84e+00,
249,4.40e-01,1.96e+00,2.04e+00,
250,4.00e-01,2.02e+00,1.96e+00,
251,4.40e-01,1.96e+00,2.08e+00,
252,3.80e-01,2.02e+00,2.08e+00,
253,4.80e-01,1.96e+00,1.84e+00,
254,4.20e-01,2.02e+00,1.88e+00,
255,5.00e-01,1.96e+00,1.80e+00,
256,4.60e-01,1.96e+00,1.88e+00,
257,5.00e-01,2.04e+00,1.80e+00,
258,4.80e-01,2.04e+00,1.88e+00,
259,5.40e-01,1.96e+00,1.80e+00,
260,4.80e-01,2.04e+00,1.80e+00,
261,5.60e-01,1.96e+00,2.08e+00,
262,5.20e-01,2.04e+00,2.08e+00,
263,5.80e-01,1.96e+00,1.92e+00,
264,5.40e-01,2.02e+00,1.96e+00,
265,6.00e-01,1.96e+00,1.84e+00,
266,5.80e-01,1.96e+00,1.88e+00,
267,6.20e-01,2.04e+00,1.80e+00,
268,5.80e-01,2.04e+00,1.88e+00,
269,6.40e-01,1.96e+00,1.80e+00,
270,6.00e-01,1.96e+00,1.80e+00,
271,6.40e-01,2.02e+00,2.00e+00,
272,6.00e-01,1.96e+00,1.92e+00,
273,6.80e-01,2.04e+00,2.00e+00,
274,6.20e-01,2.04e+00,1.92e+00,
275,7.00e-01,1.96e+00,2.04e+00,
276,7.00e-01,1.94e+00,2.08e+00,
277,6.60e-01,2.04e+00,1.96e+00,
278,6.80e-01,1.96e+00,1.96e+00,
279,7.40e-01,2.04e+00,2.08e+00,
280,6.80e-01,1.96e+00,2.00e+00,
281,7.60e-01,2.04e+00,1.96e+00,
282,7.60e-01,1.96e+00,2.00e+00,
283,7.20e-01,2.02e+00,1.92e+00,
284,7.20e-01,2.04e+00,1.92e+00,
285,8.00e-01,1.96e+00,2.00e+00,
286,7.40e-01,1.96e+00,1.96e+00,
287,8.20e-01,2.04e+00,1.88e+00,
288,7.80e-01,1.96e+00,1.84e+00,
289,8.40e-01,2.04e+00,2.08e+00,
290,8.00e-01,1.96e+00,2.08e+00,
291,8.40e-01,2.02e+00,1.96e+00,
292,8.80e-01,1.96e+00,2.08e+00,
293,8.00e-01,2.04e+00,1.88e+00,
294,8.40e-01,1.96e+00,1.88e+00,
295,9.00e-01,2.04e+00,1.80e+00,
296,8.40e-01,2.04e+00,1.84e+00,
297,9.00e-01,1.96e+00,1.76e+00,
298,8.60e-01,1.96e+00,1.72e+00,
299,9.40e-01,2.04e+00,1.96e+00,
300,9.40e-01,1.96e+00,1.96e+00,
301,8.80e-01,2.04e+00,1.84e+00,
302,9.00e-01,1.96e+00,1.96e+00,
303,9.60e-01,2.04e+00,1.80e+00,
304,9.20e-01,1.96e+00,1.72e+00,
305,1.00e+00,2.04e+00,1.84e+00,
306,9.20e-01,1.96e+00,1.76e+00,
307,1.00e+00,2.02e+00,1.72e+00,
308,9.40e-01,1.96e+00,1.76e+00,
309,1.02e+00,2.02e+00,1.68e+00,
310,9.80e-01,1.96e+00,1.68e+00,
311,1.02e+00,2.04e+00,1.84e+00,
312,9.80e-01,1.96e+00,1.84e+00,
313,1.06e+00,2.04e+00,1.68e+00,
314,1.00e+00,1.96e+00,1.68e+00,
315,1.08e+00,2.04e+00,1.76e+00,
316,1.04e+00,1.96e+00,1.68e+00,
317,1.08e+00,2.04e+00,1.72e+00,
318,1.04e+00,1.96e+00,1.72e+00,
319,1.10e+00,2.02e+00,1.60e+00,
320,1.06e+00,1.96e+00,1.60e+00,
321,1.14e+00,2.04e+00,1.76e+00,
322,1.06e+00,2.04e+00,1.76e+00,
323,1.14e+00,1.96e+00,1.60e+00,
324,1.10e+00,1.96e+00,1.60e+00,
325,1.16e+00,2.04e+00,1.72e+00,
326,1.10e+00,2.04e+00,1.72e+00,
327,1.16e+00,1.96e+00,1.60e+00,
328,1.12e+00,2.02e+00,1.64e+00,
329,1.20e+00,1.96e+00,1.56e+00,
330,1.12e+00,2.04e+00,1.56e+00,
331,1.20e+00,1.96e+00,1.64e+00,
332,1.14e+00,1.96e+00,1.64e+00,
333,1.22e+00,2.04e+00,1.56e+00,
334,1.18e+00,1.96e+00,1.64e+00,
335,1.22e+00,2.04e+00,1.56e+00,
336,1.26e+00,1.96e+00,1.64e+00,
337,1.18e+00,2.04e+00,1.56e+00,
338,1.20e+00,2.02e+00,1.64e+00,
339,1.28e+00,1.96e+00,1.48e+00,
340,1.22e+00,1.96e+00,1.52e+00,
341,1.28e+00,2.04e+00,1.44e+00,
342,1.28e+00,1.96e+00,1.52e+00,
343,1.20e+00,2.04e+00,1.44e+00,
344,1.26e+00,2.02e+00,1.44e+00,
345,1.32e+00,1.96e+00,1.52e+00,
346,1.26e+00,1.96e+00,1.52e+00,
347,1.32e+00,2.04e+00,1.44e+00,
348,1.30e+00,1.96e+00,1.52e+00,
349,1.34e+00,2.04e+00,1.36e+00,
350,1.30e+00,1.96e+00,1.36e+00,
351,1.36e+00,2.04e+00,1.48e+00,
352,1.36e+00,2.02e+00,1.48e+00,
353,1.30e+00,1.96e+00,1.36e+00,
354,1.32e+00,2.04e+00,1.40e+00,
355,1.40e+00,1.96e+00,1.32e+00,
356,1.40e+00,1.96e+00,1.32e+00,
357,1.32e+00,2.04e+00,1.40e+00,
358,1.36e+00,2.02e+00,1.40e+00,
359,1.42e+00,1.96e+00,1.28e+00,
360,1.38e+00,1.96e+00,1.36e+00,
361,1.42e+00,2.04e+00,1.24e+00,
362,1.38e+00,1.96e+00,1.40e+00,
363,1.44e+00,2.02e+00,1.24e+00,
364,1.40e+00,2.04e+00,1.28e+00,
365,1.46e+00,1.96e+00,1.20e+00,
366,1.40e+00,2.04e+00,1.28e+00,
367,1.48e+00,1.94e+00,1.20e+00,
368,1.44e+00,1.96e+00,1.28e+00,
369,1.48e+00,2.04e+00,1.20e+00,
370,1.44e+00,2.02e+00,1.28e+00,
371,1.50e+00,1.96e+00,1.20e+00,
372,1.46e+00,1.96e+00,1.24e+00,
373,1.52e+00,2.02e+00,1.36e+00,
374,1.54e+00,2.02e+00,1.24e+00,
375,1.46e+00,1.96e+00,1.32e+00,
376,1.54e+00,2.04e+00,1.28e+00,
377,1.50e+00,1.96e+00,1.20e+00,
378,1.56e+00,2.04e+00,1.28e+00,
379,1.50e+00,1.96e+00,1.20e+00,
380,1.52e+00,1.96e+00,1.20e+00,
381,1.60e+00,2.04e+00,1.28e+00,
382,1.60e+00,1.96e+00,1.20e+00,
383,1.52e+00,2.04e+00,1.28e+00,
384,1.56e+00,1.96e+00,1.20e+00,
385,1.62e+00,2.04e+00,1.28e+00,
386,1.62e+00,1.96e+00,1.20e+00,
387,1.56e+00,2.04e+00,1.28e+00,
388,1.58e+00,1.96e+00,1.24e+00,
389,1.66e+00,2.04e+00,1.08e+00,
390,1.66e+00,1.96e+00,1.16e+00,
391,1.60e+00,2.04e+00,1.00e+00,
392,1.60e+00,2.02e+00,1.08e+00,
393,1.68e+00,1.94e+00,1.16e+00,
394,1.68e+00,1.96e+00,1.08e+00,
395,1.64e+00,2.02e+00,1.20e+00,
